Source,Target,Weight
MHN,TRT,0.904
MHN,UGP,0.934
MHN,VHC,0.909
MIN,NKE,0.915
MIY,MMS,0.95
MIY,MPA,0.891
MIY,MSM,0.928
MIY,MTN,0.904
MIY,MUC,0.892
MIY,MUJ,0.957
MIY,MXE,0.888
MIY,MYN,0.891
MIY,PHI,0.892
MIY,PKX,0.888
MIY,RBA,0.895
MIY,ROK,0.899
MIY,SID,0.941
MIY,SQM,0.903
MIY,SYX,0.904
MIY,UGP,0.942
MIY,UNF,0.909
MIY,Y,0.941
MKL,MPA,0.887
MKL,MYI,0.906
MKL,ROK,0.901
MLI,RDN,0.914
MLI,SAH,0.944
MLI,SKX,0.91
MLI,TKR,0.917
MLM,NAT,0.889
MLM,NOC,0.891
MLM,PEAK,0.906
MLM,PLD,0.944
MLM,RHI,0.909
MLM,SHI,0.898
MLM,SKT,0.916
MLM,WELL,0.93
MLM,WSO,0.902
MLM,ZNH,0.887
MLP,PEI,0.896
MLP,PSB,0.903
MLP,SRE,0.946
MLP,SUI,0.909
MLP,SWN,0.89
MLP,WRE,0.91
MLR,SYX,0.9
MLR,TEO,0.886
MMC,PEO,0.894
MMS,MSM,0.972
MMS,MT,0.906
MMS,MTN,0.908
MMS,MTR,0.918
MMS,MUC,0.917
MMS,MUJ,0.914
MMS,MXE,0.925
MMS,MYN,0.93
MMS,NAV,0.907
MMS,NX,0.937
MMS,PGR,0.915
MMS,PHI,0.911
MMS,PKI,0.909
MMS,PKX,0.946
MMS,RBA,0.939
MMS,RCI,0.909
MMS,RHP,0.889
MMS,ROK,0.91
MMS,SID,0.984
MMS,SPE,0.9
MMS,SYX,0.95
MMS,TEO,0.906
MMS,TPC,0.909
MMS,TWN,0.966
MMS,UGP,0.949
MMS,UNF,0.902
MMS,WGO,0.914
MMS,Y,0.982
MMS,YPF,0.92
MMT,MUR,0.907
MMT,PLD,0.886
MMT,SCI,0.9
MMT,SLF,0.897
MMT,SWK,0.887
MMT,WELL,0.943
MPA,MUJ,0.887
MPV,NI,0.894
MPV,NL,0.94
MPV,NOC,0.913
MPV,O,0.929
MPV,PCG,0.901
MPV,PEAK,0.921
MPV,PEG,0.927
MPV,PLD,0.893
MPV,PNM,0.924
MPV,PNW,0.908
MPV,SBR,0.919
MPV,SCI,0.891
MPV,SITC,0.919
MPV,SPG,0.885
MPV,SWN,0.889
MPV,TUP,0.903
MPV,WRI,0.914
MQY,NTZ,0.893
MQY,REV,0.891
MQY,ROK,0.903
MQY,RPM,0.898
MQY,RVT,0.897
MQY,SNN,0.921
MRK,PFE,0.903
MRK,SPGI,0.893
MRK,TDY,0.898
MS,TV,0.921
MSA,MT,0.957
MSA,MTN,0.895
MSA,NAV,0.896
MSA,NJR,0.885
MSA,NX,0.937
MSA,PRG,0.893
MSA,RBA,0.912
MSA,RHP,0.908
MSA,RL,0.904
MSA,SFE,0.915
MSA,SMP,0.972
MSA,SPB,0.937
MSA,SRT,0.904
MSA,SYX,0.933
MSA,TGNA,0.961
MSA,TJX,0.947
MSA,TPC,0.905
MSA,TRT,0.959
MSA,UGP,0.908
MSA,UNF,0.902
MSA,USM,0.895
MSA,VHC,0.937
MSA,WMB,0.89
MSA,WRB,0.908
MSD,MVT,0.915
MSI,RLI,0.897
MSI,SAP,0.902
MSI,VHC,0.91
MSM,MT,0.932
MSM,MTN,0.92
MSM,MUC,0.933
MSM,MUJ,0.892
MSM,MXE,0.948
MSM,MYN,0.925
MSM,NAV,0.93
MSM,NTZ,0.89
MSM,NX,0.932
MSM,OFG,0.898
MSM,PGR,0.908
MSM,PKI,0.897
MSM,PKX,0.911
MSM,RBA,0.915
MSM,RCI,0.905
MSM,RMT,0.89
MSM,ROK,0.918
MSM,SID,0.991
MSM,SYX,0.932
MSM,TEO,0.898
MSM,TPC,0.933
MSM,TWN,0.951
MSM,UGP,0.944
MSM,Y,0.924
MSM,YPF,0.947
MT,MTN,0.924
MT,MUC,0.926
MT,MXE,0.906
MT,MYN,0.913
MT,NAC,0.886
MT,NAV,0.922
MT,NX,0.958
MT,OFG,0.91
MT,PKI,0.896
MT,RBA,0.929
MT,RHP,0.885
MT,SFE,0.932
MT,SID,0.939
MT,SMP,0.94
MT,SPB,0.941
MT,SYX,0.956
MT,TDF,0.905
MT,TEO,0.915
MT,TGNA,0.918
MT,TGT,0.885
MT,TJX,0.918
MT,TPC,0.943
MT,TRT,0.958
MT,TWN,0.893
MT,UGP,0.954
MT,UNF,0.9
MT,USM,0.931
MT,VHC,0.935
MT,WMB,0.887
MT,WRB,0.914
MT,YPF,0.945
MTN,MUC,0.941
MTN,MUJ,0.931
MTN,MVF,0.909
MTN,MVT,0.903
MTN,MXE,0.923
MTN,MYN,0.935
MTN,NAV,0.908
MTN,NUS,0.933
MTN,NX,0.922
MTN,OFG,0.911
MTN,PKI,0.907
MTN,PRG,0.891
MTN,RBA,0.885
MTN,RHP,0.885
MTN,SFE,0.942
MTN,SID,0.92
MTN,SYX,0.933
MTN,TDF,0.936
MTN,TEO,0.9
MTN,TPC,0.918
MTN,TRT,0.926
MTN,UGP,0.952
MTN,UNF,0.917
MTN,USM,0.886
MTN,VHC,0.953
MTR,NMI,0.895
MTR,PHI,0.889
MTR,PKX,0.942
MTR,RCI,0.894
MTR,SID,0.892
MTR,SYX,0.901
MTR,TWN,0.926
MTR,WGO,0.894
MTR,Y,0.933
MTW,NFG,0.91
MTW,NI,0.941
MTW,NL,0.906
MTW,SITC,0.889
MTW,SSD,0.886
MTW,WRI,0.896
MUC,MUJ,0.906
MUC,MYN,0.95
MUC,NAC,0.891
MUC,NAV,0.901
MUC,NQP,0.885
MUC,NX,0.931
MUC,PBI,0.912
MUC,PGR,0.891
MUC,PRG,0.885
MUC,RBA,0.903
MUC,SID,0.927
MUC,SYX,0.912
MUC,TCI,0.886
MUC,TPC,0.969
MUC,TRT,0.918
MUC,UGP,0.932
MUC,UNF,0.926
MUC,VHC,0.911
MUJ,MXE,0.892
MUJ,MYN,0.923
MUJ,NX,0.909
MUJ,RBA,0.904
MUJ,RHP,0.907
MUJ,SID,0.913
MUJ,SQM,0.933
MUJ,SSL,0.888
MUJ,SYX,0.919
MUJ,TDF,0.893
MUJ,TEO,0.898
MUJ,TPC,0.892
MUJ,UGP,0.951
MUJ,UNF,0.956
MUJ,VHC,0.912
MUJ,Y,0.898
MUR,WELL,0.89
MVF,SF,0.905
MVF,TDF,0.887
MVT,MXE,0.908
MVT,MXF,0.918
MVT,MYN,0.886
MVT,NTZ,0.911
MVT,NX,0.887
MVT,OFG,0.914
MVT,SCHW,0.94
MVT,SCS,0.91
MVT,SFE,0.893
MVT,SSL,0.914
MVT,TDF,0.939
MVT,TEO,0.912
MVT,TRT,0.897
MVT,USM,0.908
MVT,VHC,0.943
MXE,MXF,0.928
MXE,MYN,0.925
MXE,NAV,0.924
MXE,NTZ,0.938
MXE,NUS,0.9
MXE,NX,0.907
MXE,OFG,0.943
MXE,PKI,0.917
MXE,RCI,0.906
MXE,REV,0.926
MXE,RMT,0.901
MXE,ROK,0.923
MXE,RPM,0.9
MXE,SCHW,0.932
MXE,SCS,0.925
MXE,SF,0.897
MXE,SFE,0.895
MXE,SID,0.937
MXE,SQM,0.886
MXE,SSL,0.889
MXE,SYX,0.915
MXE,TDF,0.947
MXE,TEO,0.953
MXE,TRT,0.901
MXE,TWN,0.905
MXE,UGP,0.938
MXE,USM,0.891
MXE,VHC,0.917
MXE,VIV,0.885
MXE,Y,0.896
MXE,YPF,0.932
MXF,NTZ,0.907
MXF,OFG,0.9
MXF,PLT,0.894
MXF,SCHW,0.956
MXF,SF,0.902
MXF,SFE,0.891
MXF,SOR,0.91
MXF,TDF,0.929
MXF,TEO,0.925
MXF,TMO,0.904
MXF,VHC,0.894
MXF,VIV,0.906
MYE,NWN,0.892
MYI,ROK,0.92
MYN,NAV,0.911
MYN,NX,0.964
MYN,OFG,0.886
MYN,PKI,0.886
MYN,RBA,0.91
MYN,RHP,0.888
MYN,SID,0.923
MYN,SYX,0.938
MYN,TEO,0.913
MYN,TPC,0.912
MYN,TRT,0.916
MYN,UGP,0.95
MYN,UNF,0.909
MYN,VHC,0.932
MYN,Y,0.892
CX,ENZ,0.916
CX,FMX,0.91
CX,HQL,0.911
CX,IBM,0.907
CX,IPG,0.892
CX,JNPR,0.888
CX,KSU,0.907
CX,MSI,0.892
CX,MVT,0.911
CX,MXF,0.905
CX,OFG,0.895
CX,OMC,0.903
CX,SCHW,0.905
CX,TDS,0.889
CX,TSM,0.896
CX,USM,0.893
CX,VHC,0.906
DAR,GFI,0.894
DAR,HMY,0.893
DAR,SJI,0.908
DB,MIY,0.922
DB,MMS,0.915
DB,MSM,0.885
DB,PBI,0.92
DB,PKX,0.899
DB,SID,0.908
DB,STE,0.919
DB,Y,0.905
DCO,FICO,0.915
DCO,IDA,0.923
DCO,IO,0.885
DCO,SSD,0.9
DD,DRQ,0.885
DD,GPX,0.887
DD,IPG,0.895
DD,NUV,0.885
DDS,DRQ,0.898
DDS,ESTE,0.93
DDS,GPS,0.887
DDS,HD,0.907
DDS,IPG,0.914
DDS,IRL,0.917
DDS,MT,0.904
DDS,NAC,0.899
DDS,NAV,0.948
DDS,NTZ,0.899
DDS,NX,0.886
DDS,OCN,0.887
DDS,OFG,0.928
DDS,SF,0.902
DDS,TFC,0.909
DDS,TGNA,0.885
DDS,TGT,0.918
DDS,TPC,0.891
DDS,TRT,0.89
DDS,USM,0.925
DDS,VHC,0.885
DDS,WRB,0.943
DDT,IDA,0.915
DDT,WTM,0.894
DGX,ED,0.917
DGX,EHC,0.885
DGX,EIX,0.943
DGX,EQR,0.885
DGX,EQT,0.904
DGX,FE,0.919
DGX,GBL,0.891
DGX,GLT,0.9
DGX,HNP,0.908
DGX,IEX,0.948
DGX,LLY,0.928
DGX,MFC,0.885
DGX,MLM,0.904
DGX,MPV,0.925
DGX,NAT,0.917
DGX,NOC,0.953
DGX,PEAK,0.955
DGX,PEG,0.909
DGX,PLD,0.903
DGX,PNM,0.896
DGX,SHI,0.952
DGX,SKT,0.905
DGX,SO,0.887
DGX,SWK,0.892
DGX,WELL,0.896
DHF,MTR,0.887
DHF,NMI,0.935
DHF,PKX,0.91
DHF,ROK,0.912
DHR,EME,0.888
DHR,IDA,0.944
DHR,TK,0.931
DNP,MGM,0.897
DNP,MIN,0.895
DNP,NKE,0.887
DRD,FCX,0.908
DRD,KMX,0.887
DRD,MSA,0.895
DRD,MT,0.907
DRD,SMP,0.91
DRD,SPB,0.897
DRD,TJX,0.899
DRD,TPC,0.892
DRD,TU,0.898
DRE,ELS,0.89
DRE,ETR,0.889
DRE,HE,0.946
DRE,IO,0.903
DRE,LH,0.906
DRE,LXP,0.943
DRE,MAC,0.918
DRE,MPV,0.932
DRE,MTW,0.931
DRE,NFG,0.892
DRE,NI,0.934
DRE,NL,0.954
DRE,O,0.95
DRE,PNM,0.913
DRE,PNW,0.943
DRE,PPL,0.885
DRE,SBR,0.912
DRE,SITC,0.915
DRE,SSD,0.928
DRE,VSH,0.886
DRE,WRI,0.943
DRQ,DSM,0.894
DRQ,EEA,0.893
DRQ,ENZ,0.889
DRQ,ESTE,0.893
DRQ,GGB,0.893
DRQ,GGT,0.926
DRQ,GVA,0.914
DRQ,HD,0.896
DRQ,HMN,0.924
DRQ,HQL,0.908
DRQ,IPG,0.97
DRQ,JOF,0.893
DRQ,MCY,0.914
DRQ,MHN,0.906
DRQ,MMS,0.912
DRQ,MQY,0.904
DRQ,MSM,0.938
DRQ,MT,0.894
DRQ,MTN,0.924
DRQ,MUC,0.908
DRQ,MUJ,0.886
DRQ,MXE,0.95
DRQ,MYN,0.928
DRQ,NAV,0.943
DRQ,NTZ,0.909
DRQ,NUS,0.949
DRQ,NX,0.899
DRQ,OFG,0.947
DRQ,PKI,0.913
DRQ,REV,0.898
DRQ,RMT,0.89
DRQ,RVT,0.894
DRQ,SF,0.915
DRQ,SFE,0.888
DRQ,SID,0.915
DRQ,SSL,0.891
DRQ,TEO,0.895
DRQ,TPC,0.89
DRQ,UGP,0.915
DRQ,VHC,0.917
DSM,HQL,0.891
DSM,IPG,0.912
DSM,MIY,0.892
DSM,MTN,0.888
DSM,MUJ,0.899
DSM,MVT,0.89
DSM,NTZ,0.892
DSM,OFG,0.903
DSM,PBI,0.911
DSM,ROK,0.903
DSM,SSL,0.887
DTE,ED,0.931
DTE,EIX,0.91
DTE,ETN,0.926
DTE,ETR,0.897
DTE,GD,0.916
DTE,GPC,0.931
DTE,HE,0.924
DTE,HNI,0.89
DTE,HXL,0.932
DTE,LH,0.934
DTE,NI,0.887
DTE,PCG,0.892
DTE,PFE,0.908
DTE,PNW,0.935
DTE,PPL,0.924
DTE,SPGI,0.902
DTE,SSD,0.906
DTE,TDY,0.912
DTE,TKR,0.941
DTE,TVE,0.887
DTE,WPC,0.915
DUK,PCG,0.904
DUK,PPL,0.898
DVD,ENZ,0.914
DVD,HQL,0.93
DVD,MSI,0.899
DVD,MVT,0.922
DVD,MXE,0.896
DVD,MXF,0.922
DVD,SCHW,0.893
DVD,TDF,0.932
DVD,VHC,0.923
DX,EEA,0.891
DX,EMF,0.894
DX,FCX,0.901
DX,GFI,0.926
DX,GGT,0.905
DX,GVA,0.913
DX,GWW,0.939
DX,HMN,0.963
DX,IRL,0.901
DX,JPM,0.92
DX,KMPR,0.888
DX,MMS,0.957
DX,MSA,0.887
DX,MSM,0.924
DX,MT,0.905
DX,MUC,0.922
DX,MYN,0.911
DX,NAV,0.914
DX,NX,0.93
DX,PGR,0.902
DX,PKI,0.89
DX,RBA,0.922
DX,RHP,0.885
DX,SID,0.938
DX,SMG,0.888
DX,SMP,0.904
DX,SYX,0.921
DX,TPC,0.905
DX,TWN,0.929
DX,UGP,0.911
DX,UNF,0.905
DX,WGO,0.902
DX,Y,0.92
DY,FMX,0.907
DY,GAM,0.914
DY,IFN,0.893
DY,IRS,0.918
DY,MQY,0.888
DY,MXE,0.9
DY,MXF,0.9
DY,PLT,0.912
DY,SCS,0.9
EAT,PFE,0.899
EAT,TAP,0.89
ECL,LIN,0.896
ED,EIX,0.977
ED,ELS,0.921
ED,ETN,0.906
ED,ETR,0.971
ED,FE,0.931
ED,GD,0.901
ED,GPC,0.892
ED,HE,0.948
ED,HNI,0.904
ED,HNP,0.889
ED,HXL,0.917
ED,IEX,0.889
ED,LH,0.885
ED,LLY,0.933
ED,LSI,0.901
ED,MFC,0.897
ED,MPV,0.928
ED,NAT,0.901
ED,NI,0.926
ED,NOC,0.97
ED,O,0.916
ED,PCG,0.98
ED,PEAK,0.923
ED,PEG,0.972
ED,PLD,0.93
ED,PNM,0.944
ED,PNW,0.954
ED,PPL,0.956
ED,SBR,0.919
ED,SCI,0.936
ED,SHI,0.891
ED,SO,0.941
ED,SWK,0.941
ED,WEC,0.914
ED,WELL,0.904
ED,WPC,0.894
ED,WRI,0.924
ED,WSO,0.948
EEA,EL,0.885
EEA,EMF,0.934
EEA,GAB,0.893
EEA,GEO,0.893
EEA,GF,0.894
EEA,GGT,0.969
EEA,GHC,0.919
EEA,GIB,0.901
EEA,GVA,0.901
EEA,GWW,0.923
EEA,HD,0.934
EEA,HMN,0.903
EEA,IPG,0.891
EEA,IRL,0.889
EEA,IRS,0.894
EEA,JPM,0.965
EEA,KF,0.92
EEA,LEE,0.894
EEA,MLR,0.887
EEA,MMS,0.929
EEA,MSA,0.887
EEA,MSM,0.92
EEA,MT,0.928
EEA,MTN,0.888
EEA,MXE,0.944
EEA,MXF,0.888
EEA,MYN,0.89
EEA,NAV,0.938
EEA,NUS,0.894
EEA,NX,0.917
EEA,PKI,0.928
EEA,RBA,0.889
EEA,RCI,0.931
EEA,RMT,0.907
EEA,SCHW,0.922
EEA,SFE,0.894
EEA,SID,0.925
EEA,SYX,0.941
EEA,TDF,0.909
EEA,TEO,0.934
EEA,TRT,0.915
EEA,TWN,0.941
EEA,UGP,0.907
EEA,VHC,0.898
EEA,VIV,0.897
EEA,Y,0.908
EEA,YPF,0.938
EGHT,ENZ,0.948
EGHT,ESTE,0.901
EGHT,GEO,0.911
EGHT,GHC,0.892
EGHT,GVA,0.891
EGHT,KMPR,0.887
EGHT,KMX,0.94
EGHT,LEE,0.896
EGHT,MSA,0.934
EGHT,PRG,0.921
EGHT,RAMP,0.885
EGHT,RLI,0.916
EGHT,SFE,0.89
EGHT,SMP,0.899
EGHT,SPB,0.906
EGHT,TCI,0.889
EGHT,TGNA,0.904
EGHT,TJX,0.887
EGHT,TRT,0.945
EGHT,USM,0.906
EGHT,VHC,0.938
EGHT,WMB,0.923
EHC,FSS,0.902
EHC,GLT,0.919
EHC,HSC,0.886
EHC,JNJ,0.885
EHC,MLM,0.933
EHC,NOC,0.89
EHC,PFE,0.893
EHC,PLD,0.909
EHC,RHI,0.925
EHC,TUP,0.913
EHC,WELL,0.926
EHC,WSO,0.895
EHC,ZNH,0.891
EIX,ETN,0.91
EIX,ETR,0.939
EIX,FE,0.922
EIX,GPC,0.892
EIX,HE,0.929
EIX,HNP,0.899
EIX,HXL,0.898
EIX,IEX,0.905
EIX,LLY,0.922
EIX,MFC,0.904
EIX,MPV,0.925
EIX,NAT,0.905
EIX,NI,0.912
EIX,NOC,0.97
EIX,O,0.896
EIX,PCG,0.951
EIX,PEAK,0.93
EIX,PEG,0.946
EIX,PLD,0.891
EIX,PNM,0.933
EIX,PNW,0.933
EIX,PPL,0.923
EIX,SBR,0.898
EIX,SCI,0.922
EIX,SHI,0.906
EIX,SO,0.908
EIX,SWK,0.942
EIX,TUP,0.912
EIX,WEC,0.892
EIX,WELL,0.886
EIX,WPC,0.909
EIX,WRI,0.888
EIX,WSO,0.92
EL,ELP,0.904
EL,GFF,0.887
EL,GGT,0.898
EL,JPM,0.889
EL,KF,0.885
EL,MCK,0.901
EL,MIY,0.918
EL,MMS,0.946
EL,MTR,0.935
EL,PHI,0.95
EL,PKX,0.939
EL,RBA,0.924
EL,RCL,0.912
EL,RHP,0.921
EL,SID,0.913
EL,SJT,0.94
EL,STE,0.899
EL,SYX,0.931
EL,TEO,0.888
EL,TWN,0.898
EL,UGP,0.907
EL,UNF,0.887
EL,Y,0.961
ELP,IFN,0.935
ELP,IIF,0.919
ELP,KF,0.917
ELP,MKL,0.903
ELP,MXE,0.886
ELP,SQM,0.892
ELP,TEF,0.91
ELP,TEO,0.91
ELP,TLK,0.912
ELP,TYL,0.929
ELP,Y,0.901
ELS,ETR,0.886
ELS,HE,0.905
ELS,HNI,0.887
ELS,LH,0.893
ELS,LSI,0.896
ELS,MPV,0.938
ELS,O,0.904
ELS,PCG,0.885
ELS,PEG,0.9
ELS,PNM,0.899
ELS,PNW,0.898
ELS,SBR,0.927
ELS,WRI,0.887
EMF,ENZ,0.894
EMF,GEO,0.914
EMF,GFI,0.893
EMF,GGT,0.953
EMF,GHC,0.891
EMF,GIB,0.933
EMF,GVA,0.894
EMF,HMN,0.885
EMF,JPM,0.947
EMF,KF,0.917
EMF,KMPR,0.914
EMF,LEE,0.886
EMF,MMS,0.903
EMF,MSA,0.911
EMF,MSM,0.887
EMF,MT,0.92
EMF,MTN,0.89
EMF,MXE,0.899
EMF,NAV,0.906
EMF,NX,0.917
EMF,PHI,0.892
EMF,PKI,0.902
EMF,RBA,0.909
EMF,RHP,0.893
EMF,SFE,0.924
EMF,SID,0.905
EMF,SMP,0.889
EMF,SYX,0.95
EMF,TDF,0.891
EMF,TEO,0.931
EMF,TGNA,0.893
EMF,TRT,0.9
EMF,TWN,0.914
EMF,UGP,0.931
EMF,VHC,0.907
EMF,VIV,0.92
EMF,YPF,0.885
ENZ,ESTE,0.913
ENZ,FDP,0.893
ENZ,GEO,0.907
ENZ,GHC,0.891
ENZ,GVA,0.953
ENZ,HQL,0.942
ENZ,IBM,0.926
ENZ,IPG,0.943
ENZ,KMPR,0.913
ENZ,KMX,0.928
ENZ,LEE,0.901
ENZ,MHN,0.906
ENZ,MSA,0.924
ENZ,MSI,0.932
ENZ,MT,0.916
ENZ,MTN,0.946
ENZ,MUC,0.892
ENZ,MUJ,0.904
ENZ,MVT,0.925
ENZ,MXE,0.897
ENZ,MXF,0.887
ENZ,MYN,0.897
ENZ,NIM,0.888
ENZ,NUS,0.903
ENZ,NX,0.893
ENZ,OFG,0.911
ENZ,PRG,0.914
ENZ,RLI,0.927
ENZ,SAP,0.9
ENZ,SCHW,0.941
ENZ,SFE,0.932
ENZ,SYX,0.907
ENZ,TCI,0.901
ENZ,TDF,0.946
ENZ,TEO,0.898
ENZ,TGNA,0.89
ENZ,TJX,0.885
ENZ,TPC,0.896
ENZ,TRT,0.973
ENZ,UGP,0.921
ENZ,UNF,0.912
ENZ,USM,0.938
ENZ,VHC,0.988
ENZ,WMB,0.925
ENZ,WRB,0.89
EPD,IO,0.908
EPD,LH,0.886
EPD,LXP,0.914
EPD,MLI,0.885
EPD,SKX,0.918
EPD,SSD,0.887
EPD,VSH,0.885
EQR,ESS,0.904
EQR,ETR,0.896
EQR,FE,0.935
EQR,GBL,0.936
EQR,IBA,0.939
EQR,IIM,0.944
EQR,KIM,0.948
EQR,MAA,0.896
EQR,MAC,0.96
EQR,MLP,0.926
EQR,MMT,0.885
EQR,MPV,0.915
EQR,NAT,0.918
EQR,NOC,0.898
EQR,NSC,0.889
EQR,O,0.92
EQR,OMI,0.91
EQR,PCG,0.895
EQR,PEAK,0.931
EQR,PEG,0.928
EQR,PEI,0.915
EQR,PLD,0.922
EQR,PSB,0.896
EQR,RGR,0.909
EQR,SBR,0.904
EQR,SCI,0.926
EQR,SITC,0.913
EQR,SKT,0.888
EQR,SO,0.888
EQR,SPG,0.946
EQR,SRE,0.906
EQR,SUI,0.972
EQR,SWN,0.935
EQR,TUP,0.898
EQR,VMI,0.924
EQR,VTR,0.905
EQR,WELL,0.942
EQR,WRE,0.89
EQR,WRI,0.934
EQR,WTRG,0.895
EQS,SCHW,0.907
EQT,IEX,0.924
EQT,MPV,0.887
EQT,SHI,0.9
EQT,WPC,0.903
EQT,ZNH,0.923
ESS,MAC,0.903
ESS,SITC,0.903
ESS,SUI,0.915
ESS,VMI,0.897
ESS,WRI,0.918
ESTE,GPS,0.894
ESTE,GVA,0.929
ESTE,IPG,0.947
ESTE,IRL,0.918
ESTE,KMPR,0.904
ESTE,KMX,0.966
ESTE,LDL,0.906
ESTE,LEE,0.938
ESTE,MHN,0.886
ESTE,MSA,0.923
ESTE,MT,0.936
ESTE,MTN,0.899
ESTE,MUC,0.917
ESTE,NAC,0.968
ESTE,NAV,0.905
ESTE,NQP,0.941
ESTE,NUV,0.887
ESTE,NX,0.902
ESTE,OCN,0.891
ESTE,OFG,0.927
ESTE,PRG,0.887
ESTE,RF,0.893
ESTE,RL,0.886
ESTE,SFE,0.899
ESTE,SPB,0.885
ESTE,TCI,0.935
ESTE,TGNA,0.885
ESTE,TGT,0.886
ESTE,TPC,0.931
ESTE,TRT,0.943
ESTE,USM,0.941
ESTE,VHC,0.934
ESTE,WRB,0.918
ETH,GLT,0.932
ETH,MFC,0.895
ETH,NAT,0.894
ETH,SKT,0.911
ETH,SO,0.891
ETH,WELL,0.891
ETN,GPC,0.947
ETN,HE,0.933
ETN,HSC,0.91
ETN,LH,0.941
ETN,PNW,0.898
ETN,TDY,0.903
ETN,TKR,0.955
ETN,WPC,0.92
ETN,ZNH,0.893
ETR,FE,0.947
ETR,HE,0.93
ETR,HNI,0.896
ETR,MPV,0.909
ETR,NAT,0.902
ETR,NI,0.944
ETR,NOC,0.925
ETR,O,0.899
ETR,PCG,0.98
ETR,PEAK,0.903
ETR,PEG,0.983
ETR,PLD,0.914
ETR,PNM,0.951
ETR,PNW,0.955
ETR,PPL,0.971
ETR,SBR,0.932
ETR,SCI,0.953
ETR,SITC,0.894
ETR,SO,0.951
ETR,SWK,0.931
ETR,VFC,0.903
ETR,WEC,0.95
ETR,WELL,0.9
ETR,WRI,0.93
ETR,WSO,0.909
FC,KIM,0.893
FC,MLP,0.899
FC,SHW,0.896
FC,SRE,0.919
FC,SRI,0.946
FCX,GFI,0.89
FCX,GVA,0.912
FCX,GWW,0.903
FCX,HMN,0.894
FCX,IRL,0.917
FCX,KMPR,0.894
FCX,MT,0.889
FCX,MUC,0.928
FCX,RBA,0.898
FCX,SID,0.893
FCX,TPC,0.94
FCX,UNF,0.895
FDP,GBX,0.915
FDP,HQL,0.893
FE,GBL,0.937
FE,IBA,0.909
FE,LLY,0.887
FE,MAC,0.886
FE,MFC,0.897
FE,MPV,0.888
FE,NAT,0.957
FE,NOC,0.942
FE,PCG,0.947
FE,PEAK,0.948
FE,PEG,0.972
FE,PLD,0.93
FE,PNM,0.909
FE,SBR,0.888
FE,SCI,0.976
FE,SKT,0.944
FE,SO,0.96
FE,SPG,0.888
FE,SRE,0.898
FE,SUI,0.895
FE,SWK,0.929
FE,VMI,0.925
FE,WEC,0.929
FE,WELL,0.933
FE,WRI,0.904
FE,WSO,0.904
FHN,SNV,0.93
FICO,HE,0.917
FICO,LH,0.903
FICO,MTW,0.888
FICO,NI,0.913
FICO,NL,0.926
FICO,SSD,0.9
FMX,GAM,0.947
FMX,GCO,0.915
FMX,GF,0.923
FMX,GGB,0.932
FMX,GS,0.919
FMX,HQH,0.935
FMX,HQL,0.939
FMX,IPG,0.904
FMX,IRS,0.927
FMX,JOF,0.932
FMX,MEI,0.916
FMX,MS,0.887
FMX,MVT,0.926
FMX,MXE,0.913
FMX,MXF,0.961
FMX,NTZ,0.94
FMX,OFG,0.915
FMX,OMC,0.899
FMX,PLT,0.887
FMX,SCHW,0.942
FMX,SF,0.902
FMX,SOR,0.891
FMX,TDF,0.913
FMX,TEO,0.891
FMX,TMO,0.924
FMX,WPP,0.933
FMX,ZTR,0.89
FOE,SRI,0.912
FSS,HNP,0.908
FSS,HXL,0.919
FSS,IEX,0.902
FSS,JNJ,0.887
FSS,LH,0.908
FSS,MAN,0.917
FSS,MLM,0.906
FSS,PFE,0.887
FSS,RHI,0.948
FSS,SHI,0.911
FSS,SPGI,0.936
FSS,TDY,0.893
FSS,WPC,0.903
FSS,ZNH,0.964
FUL,GBL,0.885
FUN,IRS,0.901
GAB,GAM,0.901
GAB,GF,0.915
GAB,GGT,0.89
GAB,IRS,0.911
GAB,KF,0.939
GAB,KT,0.886
GAB,MXE,0.894
GAB,TDF,0.889
GAB,TEO,0.904
GAB,YPF,0.914
GAM,GCO,0.892
GAM,GF,0.975
GAM,GGT,0.889
GAM,GS,0.894
GAM,HD,0.887
GAM,HQL,0.896
GAM,IRS,0.953
GAM,JOF,0.928
GAM,KF,0.914
GAM,MEI,0.9
GAM,MQY,0.892
GAM,MVT,0.9
GAM,MXE,0.923
GAM,MXF,0.953
GAM,NTZ,0.93
GAM,OFG,0.897
GAM,PLT,0.896
GAM,REV,0.918
GAM,RPM,0.889
GAM,SCHW,0.927
GAM,SF,0.912
GAM,SFE,0.896
GAM,SOR,0.898
GAM,TDF,0.923
GAM,TEO,0.922
GAM,TMO,0.889
GBL,GLT,0.889
GBL,IIM,0.887
GBL,KIM,0.905
GBL,MAA,0.887
GBL,MLP,0.92
GBL,NAT,0.94
GBL,NOC,0.899
GBL,OMI,0.888
GBL,PEAK,0.913
GBL,PLD,0.887
GBL,SCI,0.918
GBL,SKT,0.909
GBL,SRE,0.914
GBL,SUI,0.922
GBL,VMI,0.954
GBL,WELL,0.943
GBX,LEO,0.885
GBX,NAD,0.902
GBX,USM,0.892
GCO,HQH,0.909
GCO,MDT,0.891
GCO,MS,0.913
GCO,TMO,0.9
GD,GPC,0.888
GD,HXL,0.94
GD,LH,0.889
GD,LMT,0.942
GD,MHK,0.956
GD,PFE,0.892
GD,PNW,0.915
GD,PPL,0.909
GD,TKR,0.931
